case_key,family,arm,label,equivalence,direction,vignette_consistency,explanation
MCR_v2_seq100/137,MCR,raw_vignette,Neurilemmoma (schwannoma) of the left buccal space,incorrect,different,supported,"Neurilemmoma (schwannoma) is a distinct diagnosis from Solitary fibrous tumour, despite both being soft tissue lesions."
MCR_v2_seq100/139,MCR,raw_vignette,Type 2 autoimmune pancreatitis (idiopathic duct-centric pancreatitis) associated with ulcerative colitis,complete_equivalent,same,supported,The output correctly identifies the diagnosis and adds a supported synonym and associated condition.
MCR_v2_seq100/139,MCR,flat_facts,Autoimmune pancreatitis (type 2) associated with ulcerative colitis,complete_equivalent,same,supported,The output correctly identifies the diagnosis and adds a supported associated condition.
MCR_v2_seq100/139,MCR,typed_event_graph,Type 2 autoimmune pancreatitis (idiopathic duct-centric pancreatitis) associated with ulcerative colitis,complete_equivalent,same,supported,The output correctly identifies the diagnosis and adds a supported synonym and associated condition.
MCR_v2_seq100/141,MCR,raw_vignette,Uveal effusion syndrome with exudative retinal detachment,incorrect,different,contradicted,"The output diagnoses Uveal Effusion Syndrome, which is a different condition than the reference. The reference specifies rhegmatogenous detachment, not exudative."
MCR_v2_seq100/143,MCR,flat_facts,Necrotizing pneumonia due to Staphylococcus aureus (likely MRSA) with sepsis-induced acute kidney injury,incorrect,different,contradicted,"The output identifies a bacterial infection and sepsis, which is contradicted by negative infectious workup and the benchmark diagnosis."
MCR_v2_seq100/143,MCR,typed_event_graph,Granulomatosis with polyangiitis (GPA) with pulmonary-renal syndrome,complete_equivalent,same,supported,"The output identifies a specific type of ANCA-associated vasculitis and a key complication, fully supported by the vignette."
MCR_v2_seq100/143,MCR,raw_vignette,Granulomatosis with polyangiitis (GPA),compatible_partial,narrower,supported,"The output identifies a specific type of ANCA-associated vasculitis, but omits the critical complication of pulmonary-renal syndrome."
MCR_v2_seq100/154,MCR,raw_vignette,"Acute decompression sickness (type II, with musculoskeletal, neurologic, and pulmonary manifestations)",complete_equivalent,same,supported,"The output correctly identifies the diagnosis, subtype, and all relevant manifestations supported by the vignette."
MCR_v2_seq100/154,MCR,flat_facts,"Decompression sickness (type II) with pulmonary and cerebral involvement, metabolic acidosis",compatible_partial,narrower,supported,"Output misses musculoskeletal involvement, which is a key manifestation. 'Cerebral involvement' is a reasonable interpretation of confusion."
MCR_v2_seq100/154,MCR,typed_event_graph,Decompression sickness (type II) with pulmonary and neurological manifestations,complete_equivalent,same,supported,"The output correctly identifies the diagnosis, subtype, and all relevant manifestations supported by the vignette."
MCR_v2_seq100/164,MCR,raw_vignette,Intrahepatic cholangiocarcinoma with regional lymph node metastasis,incorrect,different,supported,The output identifies a different primary tumor type (cholangiocarcinoma vs. squamous cell carcinoma).
MCR_v2_seq100/164,MCR,flat_facts,Gallbladder adenocarcinoma with direct liver invasion and regional lymph node metastasis (stage III/IV),incorrect,different,supported,The output identifies a different primary tumor type (gallbladder adenocarcinoma vs. squamous cell carcinoma of the liver).
MCR_v2_seq100/164,MCR,typed_event_graph,Intrahepatic cholangiocarcinoma with hilar lymph node metastasis,incorrect,different,supported,The output identifies a different primary tumor type (cholangiocarcinoma vs. squamous cell carcinoma).
MCR_v2_seq100/166,MCR,typed_event_graph,Hypoxic-ischemic encephalopathy secondary to hemodynamic instability during cardiac catheterization,incorrect,different,supported,The output identifies a different diagnosis (Hypoxic-ischemic encephalopathy) than the reference (Contrast-induced encephalopathy).
MCR_v2_seq100/166,MCR,flat_facts,Hypoxic-ischemic encephalopathy secondary to acute hemodynamic instability during cardiac catheterization for complex congenital heart disease,incorrect,different,supported,The output identifies a different diagnosis (Hypoxic-ischemic encephalopathy) than the reference (Contrast-induced encephalopathy).
MCR_v2_seq100/166,MCR,raw_vignette,Contrast-induced neurotoxicity (iodinated contrast encephalopathy) manifesting as focal seizures with cortical contrast enhancement,complete_equivalent,same,supported,"The output identifies the same core diagnosis as the reference, with additional supported detail."
MCR_v2_seq100/169,MCR,flat_facts,"Rheumatoid arthritis, seropositive, early, non-erosive",complete_equivalent,same,supported,The output correctly identifies the diagnosis and includes all material components supported by the vignette.
MCR_v2_seq100/169,MCR,typed_event_graph,"Rheumatoid arthritis, seropositive, early, without erosions",complete_equivalent,same,supported,The output correctly identifies the diagnosis and includes all material components supported by the vignette.
MCR_v2_seq100/169,MCR,raw_vignette,"Seropositive rheumatoid arthritis, early stage without erosive joint damage",complete_equivalent,same,supported,The output correctly identifies the diagnosis and includes all material components supported by the vignette.
MCR_v2_seq100/174,MCR,typed_event_graph,Autoimmune gastritis (type A chronic gastritis),complete_equivalent,same,supported,The output matches the reference diagnosis exactly. The parenthetical is a common synonym.
MCR_v2_seq100/174,MCR,raw_vignette,"Early autoimmune gastritis (type A) with enterochromaffin-like cell hyperplasia, without atrophy or pernicious anemia",compatible_partial,narrower,supported,"The output adds unsupported specificity ('early', 'without atrophy', 'without pernicious anemia') that narrows the diagnosis."
MCR_v2_seq100/174,MCR,flat_facts,Autoimmune gastritis (type A chronic atrophic gastritis),compatible_partial,narrower,supported,"The output adds 'atrophic' which is not explicitly stated in the reference, making it narrower."
MCR_v2_seq100/177,MCR,typed_event_graph,Gaucher disease type 1 (non-neuronopathic),incorrect,different,contradicted,"The output identifies Gaucher disease type 1, which is a different lysosomal storage disorder than the Niemann-Pick disease type B in the reference."
MCR_v2_seq100/177,MCR,flat_facts,"Gaucher disease type 1 with bilateral adrenal infiltration, hepatosplenomegaly, anemia, thrombocytopenia, and hypertension",incorrect,different,contradicted,"The output identifies Gaucher disease type 1, which is a different lysosomal storage disorder than the Niemann-Pick disease type B in the reference."
MCR_v2_seq100/177,MCR,raw_vignette,Gaucher disease type 1 (non-neuronopathic),incorrect,different,contradicted,"The output identifies Gaucher disease type 1, which is a different lysosomal storage disorder than the Niemann-Pick disease type B in the reference."
MCR_v2_seq100/179,MCR,flat_facts,Immune thrombocytopenia (ITP),incorrect,different,contradicted,"The output identifies ITP, which is contradicted by negative antiplatelet antibodies and platelet-associated immunoglobulins."
MCR_v2_seq100/179,MCR,raw_vignette,Immune thrombocytopenia (ITP),incorrect,different,contradicted,"The output identifies ITP, which is contradicted by negative antiplatelet antibodies and platelet-associated immunoglobulins."
MCR_v2_seq100/179,MCR,typed_event_graph,Thrombocytopenia secondary to systemic-to-pulmonary shunt (platelet consumption),incorrect,different,supported,"The output identifies a different etiology (shunt/consumption) than the reference (hypoxia-induced), though both explain thrombocytopenia."
MCR_v2_seq100/192,MCR,raw_vignette,Acute ischemic stroke in the left paramedian medulla due to vertebral artery dissection,incorrect,different,contradicted,"The output identifies an ischemic stroke, which is not neurosyphilis. The vignette explicitly states 'Neurosyphilis' as the reference."
MCR_v2_seq100/192,MCR,flat_facts,"Acute ischemic infarction of left medulla (medial medullary syndrome) with right hemiparesis and left Horner's syndrome, likely due to vertebral artery dissection",incorrect,different,contradicted,"The output identifies an ischemic infarction, which is not neurosyphilis. The vignette explicitly states 'Neurosyphilis' as the reference."
MCR_v2_seq100/192,MCR,typed_event_graph,Acute ischemic stroke involving the left medulla,incorrect,different,contradicted,"The output identifies an ischemic stroke, which is not neurosyphilis. The vignette explicitly states 'Neurosyphilis' as the reference."
MCR_v2_seq100/197,MCR,raw_vignette,Acute inflammatory reaction to viscosupplementation (Synvisc) injection (post-injection flare),compatible_partial,broader,supported,"The output describes the cause but omits the specific diagnosis of pseudoseptic arthritis, which is a material component."
MCR_v2_seq100/197,MCR,flat_facts,Acute inflammatory reaction to intra-articular hyaluronic acid injection (Synvisc) with bilateral knee effusions,compatible_partial,broader,supported,"The output describes the cause and a symptom but omits the specific diagnosis of pseudoseptic arthritis, a material component."
MCR_v2_seq100/197,MCR,typed_event_graph,Bilateral knee acute sterile inflammatory arthritis (pseudoseptic arthritis) secondary to intra-articular hyaluronic acid injection,complete_equivalent,same,supported,"The output correctly identifies pseudoseptic arthritis, its etiology (hyaluronic acid injection), and anatomy (bilateral knee)."
MCR_v2_seq100/200,MCR,raw_vignette,Leiomyoma of the round ligament,incorrect,different,supported,The output identifies a different diagnosis (Leiomyoma) and a different anatomical location (round ligament).
MCR_v2_seq100/200,MCR,typed_event_graph,Canal of Nuck hernia,incorrect,different,supported,The output identifies a different diagnosis (Canal of Nuck hernia) than the reference (Angiomyofibroblastoma).
MCR_v2_seq100/200,MCR,flat_facts,Leiomyoma of the vulva (right labia majora),incorrect,different,supported,The output identifies a different diagnosis (Leiomyoma) than the reference (Angiomyofibroblastoma).
MCR_v2_seq100/201,MCR,typed_event_graph,Neuromyelitis optica spectrum disorder (NMOSD) with tumefactive brain lesion,compatible_partial,broader,supported,"The output identifies NMOSD, which is compatible, but omits the critical AQP4 antibody status, making it broader."
MCR_v2_seq100/201,MCR,flat_facts,"Neuromyelitis optica spectrum disorder (NMOSD) with aquaporin-4 antibodies, presenting with tumefactive brain lesion and history of optic neuritis and longitudinally extensive transverse myelitis",complete_equivalent,same,supported,"The output correctly identifies the diagnosis and includes the essential AQP4 antibody status, with supported additional detail."
MCR_v2_seq100/201,MCR,raw_vignette,Neuromyelitis optica spectrum disorder (NMOSD) with aquaporin-4 antibody positivity,complete_equivalent,same,supported,The output correctly identifies the diagnosis and includes the essential AQP4 antibody status.
MCR_v2_seq100/202,MCR,flat_facts,Pleomorphic adenoma of minor salivary gland (hard palate),incorrect,different,contradicted,"The output identifies a benign salivary gland tumor, which is a different diagnosis from the reference's lymphoma."
